Supplementary Table 2. Expression of genes in TEC and dynamic step tissue specificity calls.																
																
Ensembl ID	Gene Symbol	GNF GeneAtlas Specificity	calculated FPKMs							CuffDiff FPKMs						
ENSMUSG00000021038	Vipar	NRE	23.37753027	21.731216	25.6212957	21.22097213	22.43805752	21.16101506	21.89695328	20.288	18.3515	20.7536	18.066	18.2615	17.4638	17.9132
ENSMUSG00000021039	Snw1	NRE	50.94768684	45.14720893	44.7266554	43.35080883	42.1579268	37.24345231	43.53914987	42.7465	37.4445	35.2115	35.9301	33.4526	29.9808	34.4719
ENSMUSG00000021040	1810035L17Rik	NRE	23.07338825	18.61716719	19.04198644	17.63349963	16.18359346	14.6230886	15.6793096	64.6446	46.6315	45.553	44.9596	32.675	32.5893	29.9813
ENSMUSG00000021041	2700073G19Rik	NRE	5.597766025	4.248550958	5.127585496	4.374257431	3.887573465	3.572417885	3.581785709	0.458607	0.445103	0.68194	0.413847	0.465264	0.490721	0.574954
ENSMUSG00000021044	Adck1	NRE	4.96536043	11.42163138	6.737091475	17.42103791	16.34036187	16.92241223	15.28971562	4.65742	10.7865	6.09248	16.469	14.2944	15.347	13.6867
ENSMUSG00000021051	Ppp2r5e	NRE	21.60311265	13.65780868	14.81618553	12.82586857	12.66200686	12.08041694	12.89937359	23.4544	15.7924	16.1625	14.5802	13.9392	13.7015	14.5359
ENSMUSG00000021054	Sgpp1	NRE	36.16684591	139.4442235	76.75345332	164.6576218	202.7953047	169.5746435	232.1140897	38.5607	146.281	77.054	171.138	192.628	163.752	222.186
ENSMUSG00000021062	Rab15	NRE	59.1689491	33.55790308	33.86110608	22.57055293	25.86020116	22.86971488	23.42223411	93.7059	54.6017	46.9064	34.2686	39.9651	34.1227	34.8254
ENSMUSG00000021065	Fut8	NRE	17.46793597	26.57809668	13.29812833	28.44636993	31.69573191	25.82767652	33.33185188	15.9973	24.6432	11.9206	25.9976	28.367	23.9633	30.4244
ENSMUSG00000021067	Sav1	NRE	26.69818909	9.735597548	17.76570269	9.320458697	9.708852241	8.421374547	9.224490518	25.6636	9.31434	15.9328	8.70096	8.63594	7.5887	8.22428
ENSMUSG00000021068	Nin	NRE	39.19730662	3.84010663	5.828752683	2.447807957	1.878353677	1.604547888	1.393180921	46.3718	4.48361	6.34006	2.82847	2.16308	1.85773	1.57102
ENSMUSG00000021069	Pygl	NRE	23.09169385	27.83150312	36.99720983	29.56606298	40.33367484	33.44490187	43.30890784	22.5579	27.1887	34.2213	28.4233	37.3995	31.5978	40.5727
ENSMUSG00000021072	Tmx1	NRE	21.26720532	23.38357155	19.79623684	24.65886758	19.83683665	20.86177649	21.21019882	19.7596	21.3911	17.1991	22.0682	16.8757	18.137	18.2947
ENSMUSG00000021079	Timm9	NRE	13.45429891	13.1596288	10.27292199	12.94699351	12.93475708	10.51496414	12.61515618	15.272	15.2884	11.0571	14.7044	14.1582	11.8542	14.1528
ENSMUSG00000021091	Serpina3n	NRE	2.898781147	7.983059076	12.82584813	5.318903043	11.02756083	11.98833305	14.26133734	1.56604	4.51913	8.21705	2.6488	6.83981	7.8738	9.91457
ENSMUSG00000021094	Dhrs7	NRE	26.4484336	18.01376704	22.37191472	16.69377642	16.47292651	17.54940595	18.3814857	23.9714	15.8073	18.9824	14.4788	13.8147	14.9733	15.6039
ENSMUSG00000021096	Ppm1a	NRE	27.16865742	18.00916092	19.16676826	15.38644318	17.0876219	16.51815274	17.48548536	63.1804	42.2469	42.5088	35.035	39.6744	38.9843	40.9518
ENSMUSG00000021102	Glrx5	NRE	33.73763523	28.22709126	25.61102347	27.94396234	29.94693835	28.50920747	29.54347128	32.713	27.3717	23.5217	26.6245	27.0999	26.2245	26.5439
ENSMUSG00000021103	Mnat1	NRE	14.24536476	9.750066359	9.448644388	9.478553007	11.14085464	8.330288965	11.58897376	12.3813	8.61493	7.87254	8.2471	9.17559	7.01401	9.61841
ENSMUSG00000021108	Prkch	NRE	4.44274539	2.485079069	3.01393172	2.352025462	1.000205118	1.892967338	0.974280056	5.29067	3.00245	3.43334	2.73307	1.11414	2.1454	1.09924
ENSMUSG00000021109	Hif1a	NRE	79.48402472	43.62878914	70.14570845	32.19563203	31.57921194	22.93634772	28.13267193	84.4134	46.6726	70.6027	33.5679	31.1874	23.1316	27.942
ENSMUSG00000021111	Papola	NRE	51.07332129	34.08925954	34.0010511	31.48678224	31.31100823	27.29401088	29.47148387	72.7266	50.9547	45.5286	47.0052	49.8999	42.8417	46.434
ENSMUSG00000021112	Mpp5	NRE	9.386598855	9.877055995	7.69830331	10.86619693	13.63848548	10.43982346	13.41543392	8.92319	9.29122	6.86523	10.1721	11.9746	9.42701	11.9306
ENSMUSG00000021113	Snapc1	NRE	15.32697879	8.883923781	10.9625224	8.144476169	9.547065137	7.755206784	9.042235889	12.9102	7.30743	8.65384	6.75549	7.52571	6.23886	7.29519
ENSMUSG00000021114	Atp6v1d	NRE	24.34988724	21.99728115	18.61988622	24.02003391	28.48590959	26.75743306	30.05084521	20.1456	18.0971	14.589	19.7061	22.088	21.092	23.5182
ENSMUSG00000021118	Plek2	NRE	2.900073119	12.58336191	28.58926894	7.821173343	6.683396539	3.982887653	3.902813269	2.50308	10.9987	23.6873	6.77064	5.55982	3.2822	3.16683
ENSMUSG00000021120	Pigh	NRE	3.337125246	4.104169802	5.356285888	3.32974077	2.884420981	2.675572601	2.666443723	4.05753	3.77679	5.02027	3.22015	2.57029	2.23162	2.36709
ENSMUSG00000021124	Vti1b	NRE	40.92087973	47.4929882	35.83108234	58.34905619	74.9587595	59.00393916	79.49929093	52.0068	51.2102	45.5028	65.8094	76.0434	59.4673	78.648
ENSMUSG00000021127	Zfp36l1	NRE	130.6596254	45.54418525	108.9512736	12.92604544	15.02531757	10.20975044	7.420967769	133.016	46.632	105.215	12.9616	16.3953	11.0889	7.98362
ENSMUSG00000021131	Erh	NRE	77.35369778	70.95066413	54.75541963	62.55126361	54.80535689	46.19767681	44.67398817	106.967	101.289	71.466	86.9891	72.4582	58.9941	59.1989
ENSMUSG00000021133	4933426M11Rik	NRE	27.39642589	24.21540123	41.89269226	16.75174203	20.01927556	20.50858341	21.42748808	27.7008	24.2153	40.1497	16.6269	18.7491	19.6691	20.3195
ENSMUSG00000021134	Srsf5	NRE	184.320763	131.4563896	163.0957477	133.2585423	131.7580208	127.7803254	132.1193627	171.415	121.8	143.567	121.56	115.077	113.309	115.95
ENSMUSG00000021136	Smoc1	NRE	0.935977455	8.836887145	8.285793671	9.882248987	7.173062082	10.01494675	8.87177301	0.878061	8.25647	7.35993	9.24978	6.3531	8.97957	7.87915
ENSMUSG00000021139	Gm20498	NRE	0.304859335	0.059683781	0.199836325	0.102498844	0.053547002	0.088111565	0.051998093	0.419344	0.0541344	0.345938	0.235663	0.107587	0.0931953	0.110953
ENSMUSG00000021144	Mta1	NRE	41.36864713	20.29425645	30.3307283	14.53718914	16.67820784	11.32869316	12.05671569	33.9585	16.62	23.6822	11.8188	12.9605	8.85353	9.31383
ENSMUSG00000021149	Gtpbp4	NRE	22.595728	23.08165697	16.58210611	21.58197101	19.47872224	16.47374805	17.42090269	18.4148	18.885	12.8017	17.355	14.9282	12.8892	13.4292
ENSMUSG00000021156	Zmynd11	NRE	47.63050119	24.59463383	35.55753677	21.17090462	22.34475084	20.3176176	20.76618145	70.5532	39.2122	52.1813	31.7161	32.1645	30.6224	29.1979
ENSMUSG00000021171	Esyt2	NRE	19.26068142	21.79213348	33.90759562	24.08352372	30.68483949	23.51941694	32.10823562	17.6001	19.8154	29.211	21.4953	25.6448	20.2805	27.4196
ENSMUSG00000021175	Cdca7l	NRE	9.967233795	9.100394006	8.34598074	7.661949192	12.6338149	5.875479999	10.68141412	13.1922	10.3001	9.35761	7.81543	12.0331	5.374	10.3619
ENSMUSG00000021178	Psmc1	NRE	116.9234758	66.52068	60.18576456	61.95658107	56.06270612	56.58277443	53.70020831	96.3796	54.0446	47.1281	49.8773	43.4836	45.2634	42.5413
ENSMUSG00000021179	BC002230	NRE	6.30832	5.213409531	5.709682912	5.210278078	6.094391016	5.97465282	6.220161873	5.80462	4.7477	4.97085	4.7178	5.2379	5.25033	5.43854
ENSMUSG00000021180	Rps6ka5	NRE	2.293267326	2.261698323	2.482533199	2.375218793	1.061083801	1.932894965	0.995729254	2.22227	2.1561	2.24261	2.19453	0.945804	1.72367	0.889541
ENSMUSG00000021185	9030617O03Rik	NRE	3.326864051	4.719604098	6.774355656	6.116628506	5.481450142	5.725637902	5.178951875	5.4452	7.18235	9.76	8.9513	8.02532	9.03541	7.94695
ENSMUSG00000021186	Fbln5	NRE	7.211123557	3.583156595	0.457679695	5.008632667	2.823109301	3.848316821	2.989154392	6.42957	3.17374	0.388728	4.37931	2.33011	3.2658	2.50648
ENSMUSG00000021187	Tc2n	NRE	1.158523661	1.777349575	0.848538803	2.110564471	2.119366526	1.953927852	2.491351488	1.66552	2.36154	0.934897	2.89625	2.50057	2.17418	2.938
ENSMUSG00000021188	Trip11	NRE	12.29689302	11.95920407	9.601351312	11.17978898	11.53724587	10.64531019	11.42105779	12.5566	12.098	9.22242	10.7097	11.3349	10.2979	11.3161
ENSMUSG00000021189	Atxn3	NRE	6.28271101	6.284130076	5.897701389	5.487230208	5.874935351	5.243281643	5.896297555	7.48739	7.61553	6.82449	6.75688	6.61722	6.68282	6.86902
ENSMUSG00000021190	Lgmn	NRE	25.52443087	18.20455878	12.7441705	15.2675838	11.80321342	16.42899732	12.90540817	22.0919	15.5136	10.5687	13.0103	9.46041	13.4742	10.5064
ENSMUSG00000021192	Golga5	NRE	19.70792717	22.64958089	21.73864056	23.49042918	25.97806617	22.70101805	25.45566929	17.2801	19.8764	18.1807	20.3669	21.1886	18.981	21.2523
ENSMUSG00000021193	Pitrm1	NRE	73.72427821	19.20347671	18.32343727	21.19015849	16.48582893	14.83546599	13.61559143	61.584	15.7545	14.1877	16.9505	12.7858	11.6804	10.6107
ENSMUSG00000021196	Pfkp	NRE	7.347347656	18.19094901	24.43525936	22.4180522	21.75291801	26.63356072	25.48141695	4.16278	23.1791	32.589	31.1063	29.302	36.4113	34.8988
ENSMUSG00000021200	Asb2	NRE	0.04518942	0.796225542	0.311029084	1.302837843	1.076495409	1.093843018	0.838212144	0.0488073	0.794905	0.309214	1.33483	1.15283	1.08478	0.90617
ENSMUSG00000021213	Akr1c13	NRE	0.788503115	16.27957512	10.64802912	19.17714051	23.55414563	27.25790686	27.99554067	0.489845	8.66896	5.35568	9.9934	12.0553	14.1561	14.1747
ENSMUSG00000021215	Net1	NRE	44.0848088	44.35822843	48.18950619	57.04058086	100.5952894	80.10883649	119.0737681	46.8465	46.433	47.8693	59.2679	98.3073	80.1847	118.487
ENSMUSG00000021218	Gdi2	NRE	136.0388784	90.56111053	96.22443312	81.95866467	67.2243967	65.72478601	64.92771639	147.938	97.1969	98.3081	86.9203	67.4663	66.3754	65.864
ENSMUSG00000021222	Dcaf4	NRE	12.55377245	8.330980346	11.02629381	7.828448921	7.19864128	7.660966779	6.388712207	10.6004	7.01343	8.85159	6.42649	5.58008	5.99103	5.06045
ENSMUSG00000021224	Numb	NRE	9.369400776	11.88864426	11.27793907	13.38342995	21.8423952	17.39040877	23.84654292	11.7443	15.2688	13.3375	16.6273	28.1229	22.009	31.5675
ENSMUSG00000021236	Entpd5	NRE	4.538407891	7.980987287	12.00279611	9.345445814	5.953363285	10.25637209	6.746497236	5.13607	9.9048	14.0403	11.5957	7.61124	13.3681	8.79197
ENSMUSG00000021238	Aldh6a1	NRE	22.78297563	4.123578997	7.597259231	3.816043307	2.65713525	3.483510838	2.627510663	21.6005	3.85871	6.90202	3.53892	2.28773	3.01964	2.32082
ENSMUSG00000021240	Abcd4	NRE	10.50704012	5.479551333	6.863199336	6.923151168	5.684377952	7.64810455	6.215264442	9.09638	4.56511	5.58513	5.93922	4.52957	6.09148	4.87444
ENSMUSG00000021241	Isca2	NRE	25.06941196	23.35258576	20.54340448	27.08973603	27.07874376	27.63195939	31.65371923	22.6416	21.0925	17.5829	24.3309	23.4158	23.9145	27.1002
ENSMUSG00000021242	Npc2	NRE	47.22932041	169.4092918	92.63150892	205.288344	338.9246922	243.2765582	399.5516236	44.5689	157.313	82.391	189.97	301.723	219.404	360.611
ENSMUSG00000021243	Fcf1	NRE	41.77466437	46.03390918	40.58232783	44.03017104	41.72907341	38.70745397	41.34271028	34.0458	36.9763	31.6479	36.1471	31.9146	29.6694	31.4784
ENSMUSG00000021244	Ylpm1	NRE	15.07186806	15.67056637	13.69201929	15.27587517	20.2879186	16.03207016	19.04469709	16.1976	16.6499	14.1079	16.3034	20.6101	16.8683	19.5183
ENSMUSG00000021245	Mlh3	NRE	5.608178815	3.961217573	5.857185801	4.088576441	4.600162446	4.160563924	4.420892642	6.00529	4.38738	6.59646	4.62379	5.05072	4.68912	4.77451
ENSMUSG00000021248	Tmed10	NRE	41.28815622	50.03328939	50.24510915	49.02809836	41.50847901	43.39193464	41.85522042	39.4948	47.0457	45.6907	46.1011	36.7268	38.9981	37.2026
ENSMUSG00000021250	Fos	NRE	325.2242273	191.30243	423.0435661	143.7945978	122.6643451	127.9912232	112.0360825	307.191	187.15	387.146	136.74	111.323	117.277	101.082
ENSMUSG00000021252	0610007P14Rik	NRE	14.61125749	17.0996376	13.25379991	15.57831968	12.1658799	13.19254959	12.9262007	16.0037	18.6367	13.5813	16.4544	13.211	15.1462	14.2073
ENSMUSG00000021253	Tgfb3	NRE	9.509196867	5.476674752	17.6214538	3.416046589	2.87715449	4.501462074	2.633924673	9.13392	5.2781	16.1891	3.2669	2.63215	4.11724	2.39628
ENSMUSG00000021254	1700020O03Rik	NRE	8.777432633	6.554943211	7.183095096	5.952742896	6.317468329	6.4349601	6.382772443	8.61018	6.3292	6.64619	5.78825	5.72757	5.95398	5.82259
ENSMUSG00000021262	Evl	NRE	35.58331727	19.03004623	41.45358762	13.34544081	13.99996807	9.231362038	9.429955438	38.859	20.4083	42.1692	14.1976	14.0697	9.45487	9.45492
ENSMUSG00000021263	Degs2	NRE	7.406392905	5.84690641	12.90464039	6.033952671	4.244311598	6.6779272	4.696457855	1.38933	4.67042	9.66772	7.92128	3.62641	11.2876	6.29225
ENSMUSG00000021264	Yy1	NRE	38.68162201	26.50141484	29.23973285	23.30940388	23.44216655	21.45483583	23.93189931	44.3783	30.6588	31.3958	26.6806	22.9586	21.6064	23.4207
ENSMUSG00000021266	Wars	NRE	25.32869076	21.92482655	20.10435597	22.881642	24.63874824	23.18150807	24.69036134	26.7949	22.8968	19.6831	24.0685	23.7607	22.9895	24.131
ENSMUSG00000021270	Hsp90aa1	NRE	146.0991153	163.5132286	208.1118742	240.1088274	192.3220272	163.8804913	164.3581056	177.802	195.808	249.68	295.171	243.199	208.403	207.15
ENSMUSG00000021273	Fdft1	NRE	14.71225566	28.72488559	15.41362733	17.12076185	13.1297905	14.09902113	12.67960768	12.5306	24.4568	12.504	14.5411	10.6335	11.6375	10.1142
ENSMUSG00000021275	Tecpr2	NRE	4.396797407	3.877407411	4.136724916	3.719909811	7.35921047	4.312775033	7.265517245	4.1785	3.66796	3.75502	3.48652	6.60042	3.96469	6.60501
ENSMUSG00000021276	Cinp	NRE	7.80819401	6.160294918	6.226936485	6.247485164	6.536728867	5.405009391	5.947344342	15.9605	12.5894	11.7766	12.2531	13.2128	11.0639	11.6017
ENSMUSG00000021277	Traf3	NRE	21.9738863	16.07946545	15.5752077	16.08527131	24.12099892	19.47378637	24.2425594	25.7029	19.2874	17.2018	18.1689	27.7253	23.1247	28.5349
ENSMUSG00000021279	Cdc42bpb	NRE	28.56059111	16.73416659	22.17804838	16.61911196	23.42902937	21.13924064	23.81148868	24.471	14.1212	18.0159	13.9981	18.8505	17.2919	19.3389
ENSMUSG00000021281	Tnfaip2	NRE	8.496954509	21.61295239	25.85099519	29.88005533	23.134787	33.84542881	28.04638189	8.3935	24.5743	26.4187	30.341	21.9612	32.5893	26.8417
ENSMUSG00000021282	Eif5	NRE	46.75907966	53.70345161	44.68086365	55.29839888	46.15805083	45.89964317	48.39098327	63.1324	72.1943	57.1158	74.2442	61.0492	61.1116	66.1731
ENSMUSG00000021286	Zfyve21	NRE	75.03262319	10.11162892	9.944601693	10.10094349	16.12383408	11.4568967	15.8698816	65.3524	8.76853	8.18496	8.61634	12.9124	9.5854	12.94
ENSMUSG00000021290	2010107E04Rik	NRE	222.174133	155.3099525	134.1947463	179.6487415	128.4775966	127.0392546	130.2385548	169.34	116.7	94.8246	131.468	89.9991	92.7067	90.8655
ENSMUSG00000021302	Ggps1	NRE	13.5518806	9.626485932	9.678561139	10.10280937	10.63755049	9.330807605	11.69709747	18.7066	12.6991	12.7392	13.7475	13.78	11.995	16.0539
ENSMUSG00000021311	Mtr	NRE	7.068061674	3.218708591	5.432325785	2.778685561	2.106024503	1.516822988	1.309641558	6.6102	2.86147	4.72533	2.50343	1.76259	1.61615	1.00287
ENSMUSG00000021314	Amph	NRE	0.302510591	9.256238527	5.905454441	10.48404277	15.12093222	11.84394113	15.47489626	0.267112	7.78828	4.76347	8.84875	11.847	9.51321	12.4093
ENSMUSG00000021326	Trim27	NRE	14.27559722	10.65183689	9.436036474	9.120620647	8.262346333	7.932527287	7.481132477	12.5384	9.35016	7.95146	7.93472	6.99866	6.81319	6.2042
ENSMUSG00000021327	Zkscan3	NRE	10.96205191	10.88243104	10.85238775	11.12647788	9.940904358	10.29418095	9.480873782	24.1678	18.2809	20.6226	18.2748	16.5434	16.8608	15.7868
ENSMUSG00000021338	Lrrc16a	NRE	13.50516032	14.7808199	13.47890692	13.87407207	11.78357965	14.04108486	11.85548475	15.1986	15.9838	14.1094	15.2054	12.9239	15.1861	12.2551
ENSMUSG00000021339	Mrs2	NRE	12.24494857	13.20263893	11.8930797	13.22232069	11.93645568	12.72820269	11.91865279	10.3732	10.9391	9.40302	10.8869	9.15631	10.051	9.31662
ENSMUSG00000021340	Gpld1	NRE	7.946163817	7.078400274	8.528411873	7.964514053	7.210220941	7.619711495	6.722735433	11.5999	10.1756	11.5628	11.8989	10.166	10.3552	10.044
ENSMUSG00000021357	Exoc2	NRE	15.94240095	37.30418317	21.20512137	45.83741834	88.93107194	56.45498253	98.77443555	13.8788	32.1028	17.4997	39.1659	71.6295	47.0587	81.2581
ENSMUSG00000021359	Tfap2a	NRE	0.348156941	2.126657392	4.014829997	2.055422494	1.987678214	2.404465481	2.243758359	0.389709	2.1842	3.89531	2.09878	1.97871	2.35651	2.17286
ENSMUSG00000021361	Tmem14c	NRE	32.93797031	55.17023454	52.72392795	61.67319668	53.72362245	57.56971904	56.08489537	29.0507	47.0463	43.0693	52.8883	43.1416	47.3133	44.6945
ENSMUSG00000021365	Nedd9	NRE	23.5462102	12.92206922	16.16275693	6.085202768	7.899089652	6.518894231	7.088691745	24.8972	13.8237	16.1826	6.34749	7.78673	6.57993	7.09952
ENSMUSG00000021366	Hivep1	NRE	11.65893827	16.13522688	16.22450876	15.48670999	26.82513949	18.88406097	26.96915275	11.6299	16.0895	15.385	15.2157	25.4234	18.1674	25.7091
ENSMUSG00000021368	Tbc1d7	NRE	14.02875396	13.76143683	9.80549668	15.39747543	14.06245811	13.07107358	14.19988758	11.4453	11.2442	7.64309	12.5529	11.0434	10.1209	10.9008
ENSMUSG00000021371	Ccdc90a	NRE	18.12807507	6.887901847	7.748976333	6.645114965	7.522447648	6.835404745	8.397223445	15.3693	5.84101	6.23431	5.5188	5.95009	5.57166	6.78412
ENSMUSG00000021373	Cap2	NRE	0.116509026	1.123196724	1.579513077	1.278441343	2.381291284	1.706652797	2.41177101	0.102555	1.04323	1.42447	1.24223	2.01348	1.5882	2.23174
ENSMUSG00000021374	Nup153	NRE	18.41818227	16.31580706	13.4077529	14.30311875	14.97853995	12.68501418	14.7043715	16.9022	15.0093	11.7266	12.9319	12.7895	11.1608	12.7502
ENSMUSG00000021375	Kif13a	NRE	25.33191649	6.676808639	12.50493004	7.300523741	9.861513017	7.251628377	9.011081587	22.689	5.9187	10.6105	6.3604	8.37043	6.20216	7.71695
ENSMUSG00000021377	Dek	NRE	53.40602998	52.42511637	36.65681114	44.54051679	40.32943339	28.5437236	40.78532143	55.0566	52.9524	35.5319	45.982	43.4847	31.6524	43.524
ENSMUSG00000021379	Id4	NRE	14.58616015	6.59822176	17.06115871	5.400898742	3.453684879	5.123236339	4.725405001	14.2315	6.33307	15.6002	5.07387	3.17364	4.68766	4.33943
ENSMUSG00000021384	Susd3	NRE	0.07356494	0.482896046	0.259548184	0.48667334	0.188119074	0.325965363	0.132856371	0.142882	0.81785	0.426177	0.808676	0.286938	0.655987	0.212114
ENSMUSG00000021385	Ippk	NRE	8.944155722	5.711989446	4.118796536	5.885742897	4.238724457	5.7147992	4.912472211	8.35652	5.24087	3.6853	5.41717	3.69896	5.10803	4.20878
ENSMUSG00000021390	Ogn	NRE	2.136415809	1.066553866	0.029408984	1.538596431	0.056287597	0.833590909	0.076523178	2.03242	1.00946	0.0248509	1.45413	0.0507273	0.764693	0.0642432
ENSMUSG00000021395	Spin1	NRE	46.06005064	23.97429828	33.95161305	19.12816177	19.26170412	18.00607301	19.20004193	71.4849	37.9437	51.5141	30.6275	32.123	30.2723	32.9344
ENSMUSG00000021400	Wrnip1	NRE	20.46941125	18.47549636	24.98201492	18.41386872	20.8075557	18.91534104	19.98948485	18.9332	16.8861	21.7506	16.595	17.9088	16.7916	17.2148
ENSMUSG00000021408	Ripk1	NRE	8.156633807	9.727750163	10.11198051	9.613956954	9.381612899	9.525945503	10.11542149	10.0309	12.3876	10.9781	11.6503	11.036	11.1301	11.9222
ENSMUSG00000021411	1300014I06Rik	NRE	6.470376024	6.43230484	12.50392069	3.06557709	1.297720853	2.493320996	1.424865739	6.68923	7.29928	12.715	3.14748	1.4757	2.50953	1.42669
ENSMUSG00000021413	Prpf4b	NRE	34.47678453	18.41840145	23.17802404	15.85764785	15.73155763	13.27244338	13.76222403	31.7264	16.8265	20.2131	14.3028	13.5637	11.776	12.0122
ENSMUSG00000021417	Eci2	NRE	34.63458686	18.21839935	21.31520728	15.57865817	14.52557809	13.42040531	12.92994013	39.4485	20.5501	22.3949	17.2386	15.7928	14.5159	14.0689
ENSMUSG00000021420	Fars2	NRE	8.90711463	9.768816583	7.145977726	11.50838695	16.26836047	13.73906013	17.00645955	8.10901	8.98458	6.31019	10.722	16.0759	12.6715	17.1369
ENSMUSG00000021427	Ssr1	NRE	17.79396618	15.43940838	13.19624423	12.6218855	9.926375665	9.408860677	9.56746766	52.5382	45.3829	34.988	36.0264	25.9909	25.7942	25.5267
ENSMUSG00000021428	Riok1	NRE	16.3209121	11.0846857	9.890958744	10.56424167	9.598380844	8.440549853	8.674492191	13.3368	8.98747	7.75611	8.44951	7.39187	6.53142	6.68818
ENSMUSG00000021431	Snrnp48	NRE	10.72559553	7.565461367	11.31547222	7.293838386	7.871768518	6.627723363	7.015469917	9.07056	6.30801	8.92875	6.01974	6.20791	5.28662	5.59444
ENSMUSG00000021432	Slc35b3	NRE	5.794146143	11.15153977	8.560144523	10.85787516	9.337641033	9.746629429	9.675802304	5.90919	10.9565	8.01294	10.6091	8.65583	9.21674	9.22635
ENSMUSG00000021453	Gadd45g	NRE	49.39074185	66.46020283	90.17264333	95.46575833	86.98373048	111.8518319	96.89924717	44.7134	59.1507	76.5915	84.5306	74.2437	96.451	82.7721
ENSMUSG00000021458	2010111I01Rik	NRE	2.167519807	4.04542037	8.522737194	4.414683237	5.187339631	5.193437641	5.715242227	7.47643	12.0345	28.2416	11.4279	11.9876	13.5211	13.9637
ENSMUSG00000021460	Auh	NRE	3.131671347	4.106916152	4.140485718	4.611875372	5.452378975	5.241831069	5.532618707	14.0145	16.6484	15.8264	19.499	22.4092	22.8644	22.9733
ENSMUSG00000021461	Fancc	NRE	2.123095877	2.645775624	2.357793636	2.807857102	1.807625827	2.630463669	1.821677453	3.62389	4.85476	4.10285	5.0256	3.32966	4.68678	3.31461
ENSMUSG00000021466	Ptch1	NRE	2.535005503	3.643015945	5.20743197	3.192839	2.630691917	3.225136524	2.783137431	4.9287	6.83267	9.05775	6.03909	4.01615	5.16004	4.66853
ENSMUSG00000021468	Sptlc1	NRE	14.71900864	16.53725579	18.91686326	17.5517426	16.99614938	18.78832946	18.50337856	13.3706	14.821	16.4146	15.9261	14.5188	16.5061	15.6202
ENSMUSG00000021474	Sfxn1	NRE	58.48106529	7.9214879	8.814893351	8.185818055	8.03605066	5.552956337	6.731838477	53.6803	7.18104	7.57421	7.40002	6.83314	4.80529	5.77205
ENSMUSG00000021477	Ctsl	NRE	4378.465275	166.3270027	394.23686	92.7740861	42.13105256	45.03848304	26.29779194	5930.66	224.491	510.175	124.504	56.6112	60.4956	34.9107
ENSMUSG00000021481	Zfp346	NRE	7.558586539	4.355284194	6.585483432	4.276815034	4.47677946	3.793308021	3.884931933	9.4779	5.407	7.64066	4.65938	5.43817	4.674	4.83533
